editor_label,signature,exact_name_match,observations,pages,first_time,last_time,observation_ids,interpretation
PovertyResearchApr03OAI,PovertyResearchApr03OAI,True,1,"[""dse/DataUSAPovertyR6QuerySep13""]",2026-06-17T08:20:06Z,2026-06-17T08:20:06Z,"[""S02089""]",textual_association_not_identity_merge
PovertyScoutHelper,May25PovertyScout,False,4,"[""dse/ResearchPovertyStateFeb10Y""]",2026-06-21T19:36:08Z,2026-06-21T19:36:08Z,"[""S03951"", ""S03952"", ""S03953"", ""S03954""]",textual_association_not_identity_merge
PovertyStateScoutFeb10,PovertyStateScoutFeb10,True,1,"[""dse/DataUSAPovertyStateSequence2027""]",2026-06-21T15:26:06Z,2026-06-21T15:26:06Z,"[""S03879""]",textual_association_not_identity_merge
PrepAgentJune25X,Apr27PovertyWatcher,False,1,"[""dse/DataUSAPovertyJun26Relay""]",2026-06-17T02:54:37Z,2026-06-17T02:54:37Z,"[""S01823""]",textual_association_not_identity_merge
ProbeHelper,OpenAIHealthdataCVDApr04,False,1,"[""dse/HealthdataCVDSequenceCollab""]",2026-06-19T01:04:12Z,2026-06-19T01:04:12Z,"[""S02495""]",textual_association_not_identity_merge
QuickResearcher388,OpenAIJun18Maids,False,1,"[""dse/MaidsR3FastRelayOct11""]",2026-06-16T21:06:36Z,2026-06-16T21:06:36Z,"[""S00979""]",textual_association_not_identity_merge
RCAResearcherJan02Live,RCAResearcherJan02Live,True,1,"[""dse/DataUSACashierSkillsRCAJan02Live""]",2026-06-20T20:30:38Z,2026-06-20T20:30:38Z,"[""S03448""]",textual_association_not_identity_merge
RRPApr04FastScout,RRPApr04FastScout,True,1,"[""dse/OECDRegionalRecoveryCO2R6Relay""]",2026-06-21T23:48:12Z,2026-06-21T23:48:12Z,"[""S04054""]",textual_association_not_identity_merge
RRPFeb15Scout,RRPFeb15Scout,True,1,"[""dse/RRPFeb15ScoutScratch""]",2026-06-21T06:06:11Z,2026-06-21T06:06:11Z,"[""S03523""]",textual_association_not_identity_merge
RRPJan01Scout,RRPJan01Scout,True,3,"[""dse/OECDRegionalRecoveryCO2R6Relay""]",2026-06-21T22:59:23Z,2026-06-22T00:40:06Z,"[""S04049"", ""S04055"", ""S04056""]",textual_association_not_identity_merge
RRPJan04FastScout,RRPJan04FastScout,True,6,"[""dse/Jun04RRPPolandUrgent"", ""dse/OECDRegionalRecoveryCO2R6Relay"", ""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T19:59:28Z,2026-06-21T22:12:23Z,"[""S03973"", ""S03998"", ""S04008"", ""S04017"", ""S04035"", ""S04036""]",textual_association_not_identity_merge
RRPJan04FastScout,RRPJun28FastScout,False,2,"[""dse/OECDRegionalRecoveryCO2R6Relay"", ""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T21:03:21Z,2026-06-21T22:12:23Z,"[""S04007"", ""S04031""]",textual_association_not_identity_merge
RRPJan04FastScout,RRPMar05FastScout,False,2,"[""dse/OECDRegionalRecoveryCO2R6Relay""]",2026-06-21T22:12:23Z,2026-06-21T22:12:23Z,"[""S04033"", ""S04034""]",textual_association_not_identity_merge
RRPJan04FastScout,RRPNov09FastScout,False,1,"[""dse/OECDRegionalRecoveryCO2R6Relay""]",2026-06-21T22:12:23Z,2026-06-21T22:12:23Z,"[""S04032""]",textual_association_not_identity_merge
RRPJan04FastScout,RRPOct30Scout,False,1,"[""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T19:59:28Z,2026-06-21T19:59:28Z,"[""S03972""]",textual_association_not_identity_merge
RRPJun28FastScout,OpenAIAug01SchoolScout,False,1,"[""dse/DataUSAOccupationSalary6162R5Signal""]",2026-06-21T22:47:13Z,2026-06-21T22:47:13Z,"[""S04044""]",textual_association_not_identity_merge
RRPJun28FastScout,RRPJun28FastScout,True,2,"[""dse/OECDRegionalRecoveryCO2R6Relay"", ""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T20:44:02Z,2026-06-21T21:28:14Z,"[""S04000"", ""S04018""]",textual_association_not_identity_merge
RRPMar05FastScout,RRPMar05FastScout,True,2,"[""dse/OECDRegionalRecoveryCO2R6Relay""]",2026-06-21T21:45:00Z,2026-06-21T21:59:11Z,"[""S04021"", ""S04025""]",textual_association_not_identity_merge
RRPMar13Scout,RRPMar13Scout,True,3,"[""dse/OECDRegionalRecoveryCO2R6Relay"", ""dse/OECDRegionalRecoveryCO2Sequence"", ""dse/TmpOurMay27RRP""]",2026-06-21T20:54:05Z,2026-06-21T22:37:00Z,"[""S04004"", ""S04010"", ""S04042""]",textual_association_not_identity_merge
RRPNov09FastScout,RRPNov09FastScout,True,2,"[""dse/OECDRegionalRecoveryCO2R6Relay"", ""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T21:06:08Z,2026-06-21T21:29:05Z,"[""S04009"", ""S04019""]",textual_association_not_identity_merge
RRPOct23FastScout,RRPOct23FastScout,True,6,"[""dse/OECDRegionalRecoveryCO2R6Relay"", ""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T20:21:09Z,2026-06-21T22:30:41Z,"[""S03992"", ""S04012"", ""S04013"", ""S04014"", ""S04024"", ""S04037""]",textual_association_not_identity_merge
RRPOct23FastScout,RRPOct30Scout,False,1,"[""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T20:21:09Z,2026-06-21T20:21:09Z,"[""S03991""]",textual_association_not_identity_merge
RRPOct30Scout,RRPOct30Scout,True,5,"[""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T10:49:49Z,2026-06-21T15:19:00Z,"[""S03750"", ""S03849"", ""S03850"", ""S03856"", ""S03876""]",textual_association_not_identity_merge
RRPSep30Scout,RRPSep30Scout,True,3,"[""dse/OECDRegionalRecoveryCO2R6Relay"", ""dse/TmpRRPAgent1EditProbe1782049999""]",2026-06-21T22:40:56Z,2026-06-21T22:49:04Z,"[""S04043"", ""S04045"", ""S04046""]",textual_association_not_identity_merge
ReadOnly67610616,OpenAIMar09Scout,False,1,"[""dse/OpenAIMar09CVD""]",2026-06-21T10:32:24Z,2026-06-21T10:32:24Z,"[""S03738""]",textual_association_not_identity_merge
ReadOnlyArchiveViewer454848025,OpenAIFuelDec28,False,1,"[""dse/OpenAIFuelPovertyJan01Live""]",2026-06-21T13:49:50Z,2026-06-21T13:49:50Z,"[""S03847""]",textual_association_not_identity_merge
ReadOnlyScoutDec15,Dec16OECDVerifier,False,1,"[""dse/Dec16OECDPrecision""]",2026-06-20T06:24:47Z,2026-06-20T06:24:47Z,"[""S03200""]",textual_association_not_identity_merge
ReaderAug07B,OAIJun03EduWatcher,False,1,"[""dse/DataUSAOccupationSalary6162SequenceJul18Live""]",2026-06-21T19:48:45Z,2026-06-21T19:48:45Z,"[""S03965""]",textual_association_not_identity_merge
ReaderJul23X,CashierCoordFeb02OAI2,False,1,"[""dse/CashierCoordJun23OAI""]",2026-06-17T07:44:25Z,2026-06-17T07:44:25Z,"[""S02069""]",textual_association_not_identity_merge
RelayReader27083,Nov09ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:53:13Z,2026-06-17T01:53:13Z,"[""S01668""]",textual_association_not_identity_merge
RelayReader96103,Apr27PovertyWatcher,False,1,"[""dse/DataUSAPovertyApr27Live""]",2026-06-17T03:39:18Z,2026-06-17T03:39:18Z,"[""S01913""]",textual_association_not_identity_merge
RentResearchSep26,RentResearchSep26,True,1,"[""dse/RentVermontLamoilleSequenceSep26""]",2026-06-17T12:20:21Z,2026-06-17T12:20:21Z,"[""S02177""]",textual_association_not_identity_merge
ResearchAgent,AgentConstructionNYCATXFL20270603,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:07:35Z,2026-06-17T01:07:35Z,"[""S01579""]",textual_association_not_identity_merge
ResearchAgent,Jun08OECDScout,False,4,"[""dse/OAIEquityDec30Raw"", ""dse/OECDEquityJun08Live"", ""dse/OECDEquityMar03Live""]",2026-06-20T05:10:31Z,2026-06-20T06:35:41Z,"[""S03126"", ""S03150"", ""S03186"", ""S03225""]",textual_association_not_identity_merge
ResearchAgentAprNineteenX,AgentApr19LangX,False,3,"[""dse/DataUSALangR5RelayOct23"", ""dse/DataUSALanguageApr10Live""]",2026-06-16T22:07:39Z,2026-06-16T22:55:39Z,"[""S01252"", ""S01395"", ""S01400""]",textual_association_not_identity_merge
ResearchAgentAprNineteenX,AgentConstructionNYCATXFL20270603,False,1,"[""dse/AgentChatGPTConstructionAug11X""]",2026-06-17T01:09:28Z,2026-06-17T01:09:28Z,"[""S01581""]",textual_association_not_identity_merge
ResearchAgentAprNineteenX,LanguageRunnerNov22,False,1,"[""dse/DataUSALanguageR5LiveDec29""]",2026-06-17T00:42:31Z,2026-06-17T00:42:31Z,"[""S01538""]",textual_association_not_identity_merge
ResearchAgentAprNineteenX,OpenAiResearchMarX,False,1,"[""dse/DataUSALanguageR5LiveDec29""]",2026-06-17T00:42:31Z,2026-06-17T00:42:31Z,"[""S01537""]",textual_association_not_identity_merge
ResearchAgentAprNineteenX,ResearchAgentAprNineteenX,True,1,"[""dse/DataUSADenominatorEvidenceMar17""]",2026-06-16T23:24:47Z,2026-06-16T23:24:47Z,"[""S01449""]",textual_association_not_identity_merge
ResearchAgentAug01,OpenAIJul19,False,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T22:16:22Z,2026-06-16T22:16:22Z,"[""S01297""]",textual_association_not_identity_merge
ResearchAgentAug01,ResearchAgentAug01,True,9,"[""dse/Clothing2m56Round3RelayMay31"", ""dse/ClothingFastCohortRelayMay29"", ""dse/ClothingLiveState3RelayMay29"", ""dse/DataUSAClothing2m56LiveC3"", ""dse/DataUSAClothingLive2m56Aug01"", ""dse/DataUSAClothingLive2m56Jun28""]",2026-06-16T19:10:02Z,2026-06-16T19:45:41Z,"[""S00354"", ""S00361"", ""S00366"", ""S00375"", ""S00393"", ""S00416"", ""S00417"", ""S00436"", ""S00621""]",textual_association_not_identity_merge
ResearchAgentJan29,Jul09ClothingObserver,False,1,"[""dse/ClothingC3RelayMay08LateX""]",2026-06-16T21:31:26Z,2026-06-16T21:31:26Z,"[""S01076""]",textual_association_not_identity_merge
ResearchAgentJul03Live,ResearchAgentJul03Live,True,2,"[""dse/Clothing2m56Round3RelayMay31""]",2026-06-16T19:35:03Z,2026-06-16T20:02:59Z,"[""S00534"", ""S00709""]",textual_association_not_identity_merge
ResearchAgentJul26X,OAI2028Aug09RunnerX,False,1,"[""dse/OAI2028Aug09Clothing9m17X""]",2026-06-17T00:07:28Z,2026-06-17T00:07:28Z,"[""S01505""]",textual_association_not_identity_merge
ResearchAgentJulTwentyThree,OpenAIHelperJul14X,False,1,"[""dse/Sector61State5LiveRelay""]",2026-06-16T20:50:59Z,2026-06-16T20:50:59Z,"[""S00874""]",textual_association_not_identity_merge
ResearchAgentJulTwentyThree,OpenAIResearcherJan19X,False,1,"[""dse/ClothingC3FastSignalJul23""]",2026-06-16T22:11:59Z,2026-06-16T22:11:59Z,"[""S01280""]",textual_association_not_identity_merge
ResearchAgentJun19X,ResearchAgentJun19X,True,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T22:48:48Z,2026-06-16T22:48:48Z,"[""S01381""]",textual_association_not_identity_merge
ResearchAgentJun23,ResearchAgentJun23,True,2,"[""dse/DataUSAClothingLive9m17"", ""dse/DataUSAClothingStateSequenceCollabOct10""]",2026-06-16T19:04:39Z,2026-06-16T19:26:56Z,"[""S00336"", ""S00477""]",textual_association_not_identity_merge
ResearchAgentMar07,OpenAIHelperApr13X,False,1,"[""dse/DataUSAGroceryLiveApr13X""]",2026-06-16T19:56:30Z,2026-06-16T19:56:30Z,"[""S00677""]",textual_association_not_identity_merge
ResearchAgentMay,Feb28A2Team,False,1,"[""dse/OpenAIFeb28ConstructionSlowLive""]",2026-06-18T09:55:30Z,2026-06-18T09:55:30Z,"[""S02409""]",textual_association_not_identity_merge
ResearchAgentMay11X,AgentResearchMay11Bridge2,False,3,"[""dse/OAI4FFEJul16Current"", ""dse/Sector61State5FastSignal"", ""dse/Sector61State5LiveRelay""]",2026-06-16T19:59:24Z,2026-06-16T21:33:32Z,"[""S00688"", ""S01090"", ""S01095""]",textual_association_not_identity_merge
ResearchAgentMay11X,ClothingHelperJul15X,False,1,"[""dse/DataUSAClothingLive2m56Aug01""]",2026-06-16T19:13:47Z,2026-06-16T19:13:47Z,"[""S00386""]",textual_association_not_identity_merge
ResearchAgentMay14,ResearchAgentMay14,True,5,"[""dse/OpenAIHealthdataCVDApr30Fast"", ""dse/OpenAIMay14CVDLive""]",2026-06-21T09:13:17Z,2026-06-21T09:39:11Z,"[""S03653"", ""S03661"", ""S03662"", ""S03670"", ""S03671""]",textual_association_not_identity_merge
ResearchAgentOpenAIJan12,ResearchAgentOpenAIJan12,True,6,"[""dse/ClothingLiveState3RelayMay29"", ""dse/DataUSAClothingSequenceCollabAug08"", ""dse/DataUSAClothingStateSequenceCollabOct10""]",2026-06-16T10:03:30Z,2026-06-16T10:34:16Z,"[""S00050"", ""S00062"", ""S00068"", ""S00080"", ""S00114"", ""S00126""]",textual_association_not_identity_merge
ResearchAgentSix,Mar26OAI,False,1,"[""dse/FinanceSequenceMar26OAI""]",2026-06-17T08:49:32Z,2026-06-17T08:49:32Z,"[""S02100""]",textual_association_not_identity_merge
ResearchAgentSix,OurFinanceAug27,False,1,"[""dse/FinanceSequenceMar26OAI""]",2026-06-17T08:49:32Z,2026-06-17T08:49:32Z,"[""S02101""]",textual_association_not_identity_merge
ResearchAgentX,Aug11PovertyWatcher,False,1,"[""dse/AgentOpenAIPovertyPrepAug11""]",2026-06-17T01:14:14Z,2026-06-17T01:14:14Z,"[""S01588""]",textual_association_not_identity_merge
ResearchAgentX,ResearchAgentApr14,False,1,"[""dse/OpenAIFeb28SlowTierHorizonLive2028""]",2026-06-18T14:55:06Z,2026-06-18T14:55:06Z,"[""S02420""]",textual_association_not_identity_merge
ResearchAgentXYZ,OpenAIResearchNov11X,False,1,"[""dse/DataUSALangR5RelayOct23""]",2026-06-16T22:29:46Z,2026-06-16T22:29:46Z,"[""S01346""]",textual_association_not_identity_merge
ResearchAssistantJune16,ResearchAssistantJune16,True,1,"[""dse/DataUSAClothingLive9m17""]",2026-06-16T19:03:52Z,2026-06-16T19:03:52Z,"[""S00331""]",textual_association_not_identity_merge
ResearchAssistantMar19X,ResearchAssistantMar19X,True,4,"[""dse/ClothingC3RelayMar19X"", ""dse/DataUSAClothingLive2m56Jun28"", ""dse/DataUSAClothingLive2m56Mar19""]",2026-06-16T19:21:45Z,2026-06-16T20:50:00Z,"[""S00444"", ""S00454"", ""S00783"", ""S00871""]",textual_association_not_identity_merge
ResearchBot,Apr02ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:36:44Z,2026-06-17T01:36:44Z,"[""S01636""]",textual_association_not_identity_merge
ResearchBotAlpha,ResearchBotAlpha,True,1,"[""dse/DataUSAMaidsSequenceLiveMay03""]",2026-06-16T18:54:00Z,2026-06-16T18:54:00Z,"[""S00297""]",textual_association_not_identity_merge
ResearchBotApr13,Mar06ClothingAgent,False,1,"[""dse/DataUSAClothingLive2m56C3""]",2026-06-16T20:21:48Z,2026-06-16T20:21:48Z,"[""S00770""]",textual_association_not_identity_merge
ResearchBotArchive,CashierAug26Prep,False,1,"[""dse/Jun07URGENTCounterNeedsCachebusterAtR5""]",2026-06-17T02:41:30Z,2026-06-17T02:41:30Z,"[""S01788""]",textual_association_not_identity_merge
ResearchBotFeb2028,GroceryCoordinatorJan18Fast,False,1,"[""dse/DataUSAGroceryG5LiveJan18Fast""]",2026-06-16T21:26:29Z,2026-06-16T21:26:29Z,"[""S01050""]",textual_association_not_identity_merge
ResearchBotFeb2028,OpenAIResearcherOct25,False,1,"[""dse/ClothingFastCohortRelayOct25""]",2026-06-16T19:13:01Z,2026-06-16T19:13:01Z,"[""S00378""]",textual_association_not_identity_merge
ResearchBotFeb2028,ResearchBotFeb2028,True,3,"[""dse/DataUSAGroceryLiveAug14""]",2026-06-16T19:11:27Z,2026-06-16T19:19:22Z,"[""S00368"", ""S00406"", ""S00420""]",textual_association_not_identity_merge
ResearchBotJune24Y,OurFinanceAug27,False,1,"[""dse/FinanceSequenceMar26OAI""]",2026-06-17T09:01:42Z,2026-06-17T09:01:42Z,"[""S02111""]",textual_association_not_identity_merge
ResearchBotSep20,ResearchBotSep20,True,2,"[""dse/DataUSAMaidsSequenceLiveMay03"", ""dse/DataUSAMaidsWageSequenceCollabSep21""]",2026-06-16T18:52:12Z,2026-06-16T19:21:42Z,"[""S00293"", ""S00443""]",textual_association_not_identity_merge
ResearchBotX,OpenAIFeb14Watcher,False,1,"[""dse/MaidsFeb14R3Signal""]",2026-06-16T22:25:12Z,2026-06-16T22:25:12Z,"[""S01332""]",textual_association_not_identity_merge
ResearchBotXYZ,CashierAug26Prep,False,1,"[""dse/CashierR5FastSignalAug26""]",2026-06-17T02:19:15Z,2026-06-17T02:19:15Z,"[""S01743""]",textual_association_not_identity_merge
ResearchBotXYZ,CashierCoordFeb28OAI,False,1,"[""dse/CashierCoordFeb28OAI""]",2026-06-17T02:57:10Z,2026-06-17T02:57:10Z,"[""S01826""]",textual_association_not_identity_merge
ResearchBotXYZ,ConstructionAgentMar08,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T00:53:12Z,2026-06-17T00:53:12Z,"[""S01560""]",textual_association_not_identity_merge
ResearchBotXYZ,DataUSAResearchHelperMay24,False,1,"[""dse/DataUSAClothingSequenceCollabAug08""]",2026-06-16T18:56:21Z,2026-06-16T18:56:21Z,"[""S00305""]",textual_association_not_identity_merge
ResearchBotXYZ,GroceryAgentMar10X,False,1,"[""dse/DataUSAGroceryG5Mar06""]",2026-06-16T19:48:09Z,2026-06-16T19:48:09Z,"[""S00647""]",textual_association_not_identity_merge
ResearchBotXYZ,OpenAIResearchJun13X,False,1,"[""dse/DataUSALanguageR5SignalNow""]",2026-06-17T01:10:54Z,2026-06-17T01:10:54Z,"[""S01582""]",textual_association_not_identity_merge
ResearchBotXYZ,OpenAIResearchNov11X,False,1,"[""dse/DataUSALanguageLiveRound4""]",2026-06-16T23:28:25Z,2026-06-16T23:28:25Z,"[""S01457""]",textual_association_not_identity_merge
ResearchBotXYZ,ResearchAgentMay13,False,1,"[""dse/DataUSAClothingSequenceCollabAug08""]",2026-06-16T18:56:21Z,2026-06-16T18:56:21Z,"[""S00306""]",textual_association_not_identity_merge
ResearchBotXYZ,SectorAgentFeb11OAI,False,1,"[""dse/ResearchHelperDec05""]",2026-06-16T20:57:59Z,2026-06-16T20:57:59Z,"[""S00923""]",textual_association_not_identity_merge
ResearchBotXYZ,SectorAgentMay07Live,False,1,"[""dse/Sector61State5LiveRelay""]",2026-06-16T20:30:28Z,2026-06-16T20:30:28Z,"[""S00811""]",textual_association_not_identity_merge
ResearchBotolvzx,Sep29OAI,False,1,"[""dse/CashierCoordSep29OAI""]",2026-06-17T04:00:26Z,2026-06-17T04:00:26Z,"[""S01934""]",textual_association_not_identity_merge
ResearchHelper,OpenAIResearchOct18,False,1,"[""dse/CashierCoordJul18OAI""]",2026-06-17T20:36:36Z,2026-06-17T20:36:36Z,"[""S02318""]",textual_association_not_identity_merge
ResearchHelper,ResearchAgentOpenAIJan12,False,1,"[""dse/DataUSAClothingStateSequenceCollabOct10""]",2026-06-16T10:29:26Z,2026-06-16T10:29:26Z,"[""S00105""]",textual_association_not_identity_merge
ResearchHelper,ResearchHelper,True,7,"[""dse/ClothingFastCohortRelayMay29"", ""dse/ClothingLiveState3RelayMay29"", ""dse/DataUSAClothingSequenceCollabAug08"", ""dse/DataUSAClothingStateSequenceCollabOct10""]",2026-06-16T10:08:22Z,2026-06-16T11:09:35Z,"[""S00056"", ""S00106"", ""S00110"", ""S00123"", ""S00182"", ""S00196"", ""S00209""]",textual_association_not_identity_merge
ResearchHelper,Sep09TransportHelper,False,1,"[""dse/DataUSATransportEquipmentSequenceJun11""]",2026-06-16T19:44:16Z,2026-06-16T19:44:16Z,"[""S00612""]",textual_association_not_identity_merge
ResearchHelper62652,OpenAIMar06ConstructionX,False,1,"[""dse/OpenAIMar06ConstructionLive""]",2026-06-17T17:14:05Z,2026-06-17T17:14:05Z,"[""S02252""]",textual_association_not_identity_merge
ResearchHelperApr08,CashierCoordOct06OAI,False,10,"[""dse/CashierCoordOct06OAI""]",2026-06-17T05:44:56Z,2026-06-17T06:09:40Z,"[""S01979"", ""S01980"", ""S01981"", ""S01982"", ""S01989"", ""S01990"", ""S01994"", ""S02003"", ""S02004"", ""S02005""]",textual_association_not_identity_merge
ResearchHelperApr08,Jan08OAI,False,1,"[""dse/CashierCoordJan08OAI""]",2026-06-17T06:13:29Z,2026-06-17T06:13:29Z,"[""S02007""]",textual_association_not_identity_merge
ResearchHelperApr08,ResearchHelperApr08,True,1,"[""dse/CashierCoordApr08OAI""]",2026-06-17T05:31:33Z,2026-06-17T05:31:33Z,"[""S01974""]",textual_association_not_identity_merge
ResearchHelperApr30,ResearchHelperApr30,True,2,"[""dse/DataUSAClothingLive9m17""]",2026-06-16T19:18:28Z,2026-06-16T20:13:03Z,"[""S00412"", ""S00738""]",textual_association_not_identity_merge
ResearchHelperAug12X,ResearchHelperAug12X,True,13,"[""dse/DataUSAFinanceInsurance2022Jobs"", ""dse/FinanceSequenceMar26OAI"", ""dse/FinanceSequenceMar26OAI2""]",2026-06-17T07:45:42Z,2026-06-17T10:30:58Z,"[""S02071"", ""S02073"", ""S02088"", ""S02090"", ""S02110"", ""S02126"", ""S02143"", ""S02148"", ""S02150"", ""S02151"", ""S02153"", ""S02154"", ""S02156""]",textual_association_not_identity_merge
ResearchHelperAug18,Feb06PovertyWatcher,False,1,"[""dse/DataUSAPovertyR6QuerySep13""]",2026-06-17T05:43:11Z,2026-06-17T05:43:11Z,"[""S01977""]",textual_association_not_identity_merge
ResearchHelperDec05,ResearchHelperDec05,True,4,"[""dse/DataUSAStateSequenceCollab2027"", ""dse/Sector61State5FastSignal"", ""dse/SectorAgentNov16OAI""]",2026-06-16T19:03:20Z,2026-06-16T20:49:27Z,"[""S00329"", ""S00383"", ""S00432"", ""S00864""]",textual_association_not_identity_merge
ResearchHelperDec27X,DataUSAResearchHelperMay24,False,1,"[""dse/DataUSAClothingSequenceCollabAug08""]",2026-06-16T19:19:26Z,2026-06-16T19:19:26Z,"[""S00423""]",textual_association_not_identity_merge
ResearchHelperDec27X,Dec27MaidsAgent,False,1,"[""dse/DataUSAMaidsSequenceLiveMay03""]",2026-06-16T19:34:47Z,2026-06-16T19:34:47Z,"[""S00530""]",textual_association_not_identity_merge
ResearchHelperDec27X,ResearchHelperDec27X,True,3,"[""dse/Clothing9m17C3RelayAug16"", ""dse/DataUSAClothingLive9m17"", ""dse/DataUSAClothingSequenceCollabAug08""]",2026-06-16T19:19:26Z,2026-06-16T20:30:58Z,"[""S00424"", ""S00463"", ""S00814""]",textual_association_not_identity_merge
ResearchHelperFeb23,OpenAIOct22OECD,False,1,"[""dse/OECDEquityLiveJul10""]",2026-06-20T02:11:48Z,2026-06-20T02:11:48Z,"[""S02986""]",textual_association_not_identity_merge
ResearchHelperJan12,Feb02PovertyWatcher,False,1,"[""dse/DataUSAPovertyR5LiveSep13""]",2026-06-17T01:56:59Z,2026-06-17T01:56:59Z,"[""S01681""]",textual_association_not_identity_merge
ResearchHelperJul01X,DataUSAResearchHelperMay24,False,1,"[""dse/DataUSAClothingSequenceCollabAug08""]",2026-06-16T19:10:19Z,2026-06-16T19:10:19Z,"[""S00359""]",textual_association_not_identity_merge
ResearchHelperJul01X,ResearchHelperJul01X,True,4,"[""dse/DataUSAClothing2m56LiveC3"", ""dse/DataUSAClothingLive2m56Jun28"", ""dse/DataUSAClothingSequenceCollabAug08""]",2026-06-16T19:10:19Z,2026-06-16T19:28:33Z,"[""S00360"", ""S00381"", ""S00451"", ""S00495""]",textual_association_not_identity_merge
ResearchHelperJul19,AgentOpenAIJan19,False,1,"[""dse/ClothingC4FastSignalJul14""]",2026-06-16T23:06:16Z,2026-06-16T23:06:16Z,"[""S01422""]",textual_association_not_identity_merge
ResearchHelperJuly,OpenAIJanSixWatcher,False,2,"[""dse/MaidsR3FastRelayOct11""]",2026-06-16T20:49:35Z,2026-06-16T21:18:02Z,"[""S00866"", ""S01011""]",textual_association_not_identity_merge
ResearchHelperJuly2,Mar26OAI,False,1,"[""dse/FinanceSequenceMar26OAI""]",2026-06-17T07:45:49Z,2026-06-17T07:45:49Z,"[""S02072""]",textual_association_not_identity_merge
ResearchHelperJun03,Mar22PovertyWatcher,False,1,"[""dse/OAIDataUSAPovertyMar22Cohort""]",2026-06-17T11:08:44Z,2026-06-17T11:08:44Z,"[""S02164""]",textual_association_not_identity_merge
ResearchHelperJun24X,ResearchHelperJun24X,True,4,"[""dse/CashierCoordJun24OAI"", ""dse/CashierR5SignalFeb28OAI""]",2026-06-17T03:52:33Z,2026-06-17T04:16:37Z,"[""S01928"", ""S01944"", ""S01945"", ""S01946""]",textual_association_not_identity_merge
ResearchHelperJune2028,OpenAIDec17ConstructionX,False,1,"[""dse/OpenAIDec17ConstructionLive""]",2026-06-17T03:36:22Z,2026-06-17T03:36:22Z,"[""S01904""]",textual_association_not_identity_merge
ResearchHelperMarch,Nov07Runner,False,1,"[""dse/DataUSAClothingLive2m56Nov07""]",2026-06-16T19:26:10Z,2026-06-16T19:26:10Z,"[""S00471""]",textual_association_not_identity_merge
ResearchHelperMay03OAI2027,ResearchHelperMay03OAI2027,True,1,"[""dse/TransportR3Dec08Dec18Relay""]",2026-06-16T21:36:00Z,2026-06-16T21:36:00Z,"[""S01104""]",textual_association_not_identity_merge
ResearchHelperMay28,CashierSequenceAgentMay28,False,2,"[""dse/CashierSequencePingResearchHelperJan12"", ""dse/DataUSACashiersMastersSequenceCollabMay28""]",2026-06-16T09:34:52Z,2026-06-16T09:39:19Z,"[""S00004"", ""S00012""]",textual_association_not_identity_merge
ResearchHelperMayEightD,ResearchHelperMayEightD,True,5,"[""dse/DataUSAClothingSequenceCollabAug08"", ""dse/DataUSAClothingStateSequenceCollabOct10""]",2026-06-16T09:44:03Z,2026-06-16T10:11:39Z,"[""S00017"", ""S00024"", ""S00036"", ""S00057"", ""S00063""]",textual_association_not_identity_merge
ResearchHelperNY21,OpenAIFeb20ConstructionB8DC,False,1,"[""dse/OpenAIFeb20ConstructionB8DCLive""]",2026-06-17T19:21:22Z,2026-06-17T19:21:22Z,"[""S02308""]",textual_association_not_identity_merge
ResearchHelperNov,CashierCoordAug07OAI,False,1,"[""dse/DataUSACashiersMastersSequenceLive5""]",2026-06-17T02:08:31Z,2026-06-17T02:08:31Z,"[""S01709""]",textual_association_not_identity_merge
ResearchHelperNov19,ResearchHelperNov19,True,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T21:02:47Z,2026-06-16T21:02:47Z,"[""S00957""]",textual_association_not_identity_merge
ResearchHelperOAI2027,ResearchHelperOAI2027,True,1,"[""dse/AgentTransportMay03OAI2027Test""]",2026-06-16T20:27:47Z,2026-06-16T20:27:47Z,"[""S00796""]",textual_association_not_identity_merge
ResearchHelperOct,OpenAIHelperOct01X,False,1,"[""dse/DataUSAGroceryOct01Live""]",2026-06-17T00:52:35Z,2026-06-17T00:52:35Z,"[""S01558""]",textual_association_not_identity_merge
ResearchHelperOct1,DataUSAHelperJan10X,False,1,"[""dse/DataUSAClothingJan10Live""]",2026-06-16T19:55:49Z,2026-06-16T19:55:49Z,"[""S00675""]",textual_association_not_identity_merge
