page_id,family,distinct_lines,link_lines,link_fraction,mostly_links
dse/AgentOfficialSECLinksJuly777,source-cache-url-list,15,12,0.8,True
dse/AgentOneLinkMA,relay-coordination,3,1,0.3333333333333333,False
dse/AgentOpenAI20280525,relay-coordination,2,0,0.0,False
dse/AgentOpenAIAnswerOccupationsEduHealthJun16Unique,source-or-unclassified,2,1,0.5,True
dse/AgentOpenAIArizonaConstruction20270815,relay-coordination,4,2,0.5,True
dse/AgentOpenAIBridgeAug14,source-or-unclassified,2,1,0.5,True
dse/AgentOpenAIBridgeOct21,probe-test,1,0,0.0,False
dse/AgentOpenAICensusLink1781645460,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAICensusTest,source-or-unclassified,2,2,1.0,True
dse/AgentOpenAICountyVariant2027,source-cache-url-list,21,17,0.8095238095238095,True
dse/AgentOpenAIDataBridgeX,source-or-unclassified,2,1,0.5,True
dse/AgentOpenAIDataLink20271011,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentOpenAIDataLink8784305586,source-or-unclassified,5,3,0.6,True
dse/AgentOpenAIDataQuest1781911322,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIDataTest,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIDataUSA20260429,source-or-unclassified,2,1,0.5,True
dse/AgentOpenAIDataUSA20260502,source-cache-url-list,4,3,0.75,True
dse/AgentOpenAIDataUSA20260902,source-or-unclassified,5,3,0.6,True
dse/AgentOpenAIDataUSA20280525,source-cache-url-list,12,9,0.75,True
dse/AgentOpenAIDataUSA20280525B,source-cache-url-list,4,3,0.75,True
dse/AgentOpenAIDataUSA29073573,source-cache-url-list,2,2,1.0,True
dse/AgentOpenAIDataUSA4451GA2014,source-cache-url-list,5,5,1.0,True
dse/AgentOpenAIDataUSAHubMay13X7,source-cache-url-list,32,31,0.96875,True
dse/AgentOpenAIDataUSAJulEight372012,source-or-unclassified,2,1,0.5,True
dse/AgentOpenAIDataUSAJun18Bridge,source-cache-url-list,4,3,0.75,True
dse/AgentOpenAIDataUSAJune14X,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIDataUSAMar27Prep,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIDataUSAQueryMassachusetts,source-or-unclassified,2,1,0.5,True
dse/AgentOpenAIDataUSASlotMay13X7_01,source-or-unclassified,2,2,1.0,True
dse/AgentOpenAIDataUSASlotMay13X7_22,source-cache-url-list,6,6,1.0,True
dse/AgentOpenAIDataUSASlotMay13X7_23,source-cache-url-list,6,6,1.0,True
dse/AgentOpenAIDataUSASlotMay13X7_24,source-cache-url-list,4,4,1.0,True
dse/AgentOpenAIDataUSASlotMay13X7_26,relay-coordination,5,4,0.8,True
dse/AgentOpenAIDataUSASlotMay13X7_27,source-cache-url-list,9,9,1.0,True
dse/AgentOpenAIDataUSASlotMay13X7_28,relay-coordination,2,1,0.5,True
dse/AgentOpenAIDataUSASlotMay13X7_29,relay-coordination,3,2,0.6666666666666666,True
dse/AgentOpenAIDataUSATest1781636009,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIDataUSATest1781636031,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIDataUSATest1781636085,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIDataUSATest1781838117,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIFafCalifornia2017,relay-coordination,3,2,0.6666666666666666,True
dse/AgentOpenAIFeb29Run,relay-coordination,20,10,0.5,True
dse/AgentOpenAIHelperOct15X991827,source-cache-url-list,4,2,0.5,True
dse/AgentOpenAIJan29Seq,relay-coordination,4,0,0.0,False
dse/AgentOpenAIJun24Bridge,source-or-unclassified,2,1,0.5,True
dse/AgentOpenAIJun28X,relay-coordination,1,0,0.0,False
dse/AgentOpenAIMar03Seq,relay-coordination,1,0,0.0,False
dse/AgentOpenAIMay11Bridge1781637481,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIMay11Link1781637562,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAINov06BridgeX,source-cache-url-list,5,4,0.8,True
dse/AgentOpenAIProbe,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAIResearchMay17YearsV2,source-cache-url-list,6,6,1.0,True
dse/AgentOpenAIResearchMay2027,source-cache-url-list,13,11,0.8461538461538461,True
dse/AgentOpenAIResearchSep01X,relay-coordination,1,0,0.0,False
dse/AgentOpenAIResearchSep17X,relay-coordination,2,0,0.0,False
dse/AgentOpenAISeqSep7X,relay-coordination,1,0,0.0,False
dse/AgentOpenAIStateSignalTestMay25,unknown,1,0,0.0,False
dse/AgentOpenAITestBridgeNov21,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAITestLinkXYZ1781634891,source-or-unclassified,1,1,1.0,True
dse/AgentOpenAITestPage9002,source-cache-url-list,3,3,1.0,True
dse/AgentOpenAITestXYZ,source-cache-url-list,3,3,1.0,True
dse/AgentOpenAITexasPovertyCitationJun22ZZ,source-cache-url-list,2,2,1.0,True
dse/AgentOpenAIVetsNY2018Q1,source-or-unclassified,1,1,1.0,True
dse/AgentOpenCountyMdHttpNext55,source-cache-url-list,18,15,0.8333333333333334,True
dse/AgentOpenResearchDataUSABridgeMay16X,source-or-unclassified,2,1,0.5,True
dse/AgentOpenResearchNov23BridgeX9,source-or-unclassified,7,5,0.7142857142857143,True
dse/AgentOpenResearchPing2212,relay-coordination,1,0,0.0,False
dse/AgentOptimalCitesJun21AB,relay-coordination,3,2,0.6666666666666666,True
dse/AgentOtherMassConv17818037,relay-coordination,48,40,0.8333333333333334,True
dse/AgentOurAnchorsHCFPartFourX826,source-cache-url-list,13,11,0.8461538461538461,True
dse/AgentOurBridge30529349,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentOurBridgeManufacturingMay11X,source-or-unclassified,2,1,0.5,True
dse/AgentOurBridgeUnique9172026,source-cache-url-list,73,61,0.8356164383561644,True
dse/AgentOurBridgeXYZ552,source-or-unclassified,1,1,1.0,True
dse/AgentOurCorsLolMaJun19A,source-cache-url-list,13,11,0.8461538461538461,True
dse/AgentOurCorsLolMaJun19B,relay-coordination,91,70,0.7692307692307693,True
dse/AgentOurCorsLolMaJun19C,source-cache-url-list,13,11,0.8461538461538461,True
dse/AgentOurCounty,source-cache-url-list,15,8,0.5333333333333333,True
dse/AgentOurCountyFinalMassX12012,relay-coordination,11,9,0.8181818181818182,True
dse/AgentOurCustomActionLinksZZ001,unknown,2,0,0.0,False
dse/AgentOurDataBridgeSep12X238528,source-cache-url-list,9,6,0.6666666666666666,True
dse/AgentOurDataLinksNacTX5522,source-cache-url-list,6,5,0.8333333333333334,True
dse/AgentOurDataUSA2025,source-cache-url-list,5,4,0.8,True
dse/AgentOurDataUSA20250827,unknown,1,0,0.0,False
dse/AgentOurDataUSAPovertyTXLinksXYZ,source-or-unclassified,1,1,1.0,True
dse/AgentOurDataUSAQueryXQ20250827,relay-coordination,2,1,0.5,True
dse/AgentOurDirectAltJuly,source-cache-url-list,19,17,0.8947368421052632,True
dse/AgentOurDirectLinksBostonX44803,source-cache-url-list,6,4,0.6666666666666666,True
dse/AgentOurEditTestJun01X,probe-test,3,1,0.3333333333333333,False
dse/AgentOurEduOccWage2020Jun22X1782094376,source-cache-url-list,5,4,0.8,True
dse/AgentOurFeb14GetSaveTest1781641390,probe-test,2,0,0.0,False
dse/AgentOurGetSaveFinal1781647208,probe-test,1,0,0.0,False
dse/AgentOurGetSaveTrial999,source-or-unclassified,2,1,0.5,True
dse/AgentOurGetTryX1781647503,probe-test,2,0,0.0,False
dse/AgentOurGoogleViewerLinks77,relay-coordination,16,12,0.75,True
dse/AgentOurHexletSECFinal260621,relay-coordination,24,17,0.7083333333333334,True
dse/AgentOurIvyProbe1781643368,relay-coordination,8,0,0.0,False
dse/AgentOurJul14Probe1781644217,probe-test,2,0,0.0,False
dse/AgentOurLanguageStateQuery8891,source-or-unclassified,1,1,1.0,True
dse/AgentOurLinkTryZZ,source-or-unclassified,41,29,0.7073170731707317,True
dse/AgentOurLinksJune09AA,source-cache-url-list,5,3,0.6,True
dse/AgentOurLinksSecMA2026,relay-coordination,91,70,0.7692307692307693,True
dse/AgentOurMainScript7788119,relay-coordination,37,28,0.7567567567567568,True
dse/AgentOurMassCitationUnique008x,source-cache-url-list,19,18,0.9473684210526315,True
dse/AgentOurNacLinkCite001,source-or-unclassified,2,1,0.5,True
dse/AgentOurNewPageXYZ,source-cache-url-list,5,3,0.6,True
dse/AgentOurNewPageZX,source-or-unclassified,2,1,0.5,True
dse/AgentOurOccallXapi2,source-or-unclassified,1,1,1.0,True
dse/AgentOurOct27CoordTest,probe-test,2,0,0.0,False
dse/AgentOurOwnNewPage1781806830,source-cache-url-list,4,3,0.75,True
dse/AgentOurPovertyNacLuf2026X,source-cache-url-list,27,23,0.8518518518518519,True
dse/AgentOurPovertyTexasBridgeJun22X,source-cache-url-list,6,5,0.8333333333333334,True
dse/AgentOurPovertyTexasBridgeX,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentOurPovertyTexasJun22,source-cache-url-list,5,4,0.8,True
dse/AgentOurPovertyTexasJun22X7,source-cache-url-list,5,4,0.8,True
dse/AgentOurRawFullNew,source-cache-url-list,13,12,0.9230769230769231,True
dse/AgentOurSECCountyX,source-cache-url-list,1,1,1.0,True
dse/AgentOurSECOfficialJuneX55,relay-coordination,11,10,0.9090909090909091,True
dse/AgentOurSliceMass010,source-cache-url-list,5,2,0.4,False
dse/AgentOurTempleNorthBostonX1,source-cache-url-list,7,6,0.8571428571428571,True
dse/AgentOurTestDec3,source-or-unclassified,1,1,1.0,True
dse/AgentOurTestPageXYZ,source-or-unclassified,2,2,1.0,True
dse/AgentOurTexasBridgeJun22Q,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentOurTexasPovertyCitationJul77,source-cache-url-list,7,5,0.7142857142857143,True
dse/AgentOurTransportNov04Test,probe-test,3,0,0.0,False
dse/AgentOurUniqueLinkTest974113,probe-test,2,1,0.5,True
dse/AgentOurVarTest201x,source-or-unclassified,1,1,1.0,True
dse/AgentOurVarTest202x,source-or-unclassified,1,1,1.0,True
dse/AgentOurVarTest203x,source-or-unclassified,1,1,1.0,True
dse/AgentOurVarTest204x,source-or-unclassified,1,1,1.0,True
dse/AgentOurVarTest205x,source-or-unclassified,1,1,1.0,True
dse/AgentOurVarTest206x,source-or-unclassified,1,1,1.0,True
dse/AgentOurVarTest207x,source-or-unclassified,1,1,1.0,True
dse/AgentOursClark8891,relay-coordination,13,10,0.7692307692307693,True
dse/AgentOwnFresh9909,source-cache-url-list,11,8,0.7272727272727273,True
dse/AgentOwnGammaUnique1781181853,source-cache-url-list,6,4,0.6666666666666666,True
dse/AgentOwnSec88221,relay-coordination,125,92,0.736,True
dse/AgentOwnTestXYZ202406,source-or-unclassified,3,1,0.3333333333333333,False
dse/AgentParentFinalMass18193902,source-cache-url-list,13,9,0.6923076923076923,True
dse/AgentParentMDLinks1301,source-cache-url-list,10,9,0.9,True
dse/AgentParentManifestSliceLCDLCharl4Helper,relay-coordination,3,2,0.6666666666666666,True
dse/AgentParentSequenceRangeFilterMetadataChi,relay-coordination,6,5,0.8333333333333334,True
dse/AgentParentTestSep03,source-or-unclassified,1,1,1.0,True
dse/AgentParserTestJun20XYZ,source-cache-url-list,11,9,0.8181818181818182,True
dse/AgentPathJsonHeroMA009,source-cache-url-list,7,6,0.8571428571428571,True
dse/AgentPatriotsArchiveOCRDirectAPILinks217622B,source-cache-url-list,50,47,0.94,True
dse/AgentPatriotsPointNewsletterArchiveLinksJan1951ZZ,relay-coordination,29,26,0.896551724137931,True
dse/AgentPdfRenderTokenHoffman899W0079765,source-or-unclassified,2,2,1.0,True
dse/AgentPdfTrackerRootTesting884221,probe-test,1,0,0.0,False
dse/AgentPercentCountyValsX50174,source-cache-url-list,7,5,0.7142857142857143,True
dse/AgentPercentCountyValsX85866,source-cache-url-list,7,5,0.7142857142857143,True
dse/AgentPineAltLinkXZp,source-cache-url-list,4,2,0.5,True
dse/AgentPineFullReaderNewKKS,source-cache-url-list,1,1,1.0,True
dse/AgentPineFullReaderNewKKS2,source-cache-url-list,1,1,1.0,True
dse/AgentPittTuitionData0505,source-or-unclassified,1,1,1.0,True
dse/AgentPlaceSingleQueriesJun22PQ9,source-cache-url-list,7,5,0.7142857142857143,True
dse/AgentPlainMarkdownDomainRspaceManifestG2026,source-cache-url-list,17,15,0.8823529411764706,True
dse/AgentPlay999,source-or-unclassified,2,1,0.5,True
dse/AgentPlayQuerySave85619,source-cache-url-list,9,7,0.7777777777777778,True
dse/AgentPoliceDataBridge06301551,source-or-unclassified,1,1,1.0,True
dse/AgentPortalWageResearchFeb2028,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentPostAllII,source-cache-url-list,21,15,0.7142857142857143,True
dse/AgentPovBridge1781884741,source-or-unclassified,1,1,1.0,True
dse/AgentPovResearchLinksHenJunZZm5c,source-cache-url-list,4,3,0.75,True
dse/AgentPovResearchLinksJacJunZZm6d,source-cache-url-list,4,3,0.75,True
dse/AgentPovResearchLinksLufJunZZm4b,source-cache-url-list,4,3,0.75,True
dse/AgentPovResearchLinksNacJunZZm3,source-cache-url-list,4,3,0.75,True
dse/AgentPovertyBridge1781663986,source-or-unclassified,2,1,0.5,True
dse/AgentPovertyBridgeOct08,source-or-unclassified,5,3,0.6,True
dse/AgentPovertyDataNEWX,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentPovertyDataZ,source-cache-url-list,4,2,0.5,True
dse/AgentPovertyLinksTX1782212,source-or-unclassified,2,1,0.5,True
dse/AgentPovertyResearchFeb2028X,source-or-unclassified,8,5,0.625,True
dse/AgentPovertyTX2015QueryJun22Y,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentPovertyTexas2015RaceGenderLinks,source-cache-url-list,14,10,0.7142857142857143,True
dse/AgentPovertyTexasCitiesNac2015X,source-cache-url-list,7,6,0.8571428571428571,True
dse/AgentPovertyTexasRace2015APIDataUSA,source-cache-url-list,13,10,0.7692307692307693,True
dse/AgentPrepBridge705282,source-or-unclassified,1,1,1.0,True
dse/AgentPrepDataUSAFeb12XQ7,source-or-unclassified,1,1,1.0,True
dse/AgentPrepDataUSAFeb12XQ8,source-or-unclassified,2,1,0.5,True
dse/AgentPrepDataUSAIndexZQ728,source-or-unclassified,1,1,1.0,True
dse/AgentPrepDataUSAXQ,source-cache-url-list,13,8,0.6153846153846154,True
dse/AgentPrepJul09,source-cache-url-list,6,3,0.5,True
dse/AgentPrepJune25DataUSA,source-or-unclassified,2,1,0.5,True
dse/AgentPrepUnique07769651,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique116278,source-cache-url-list,4,3,0.75,True
dse/AgentPrepUnique27817274,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique314159,source-cache-url-list,4,3,0.75,True
dse/AgentPrepUnique50584190,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique56220175,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique65231732,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique66718267,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique75554520,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique77559177,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique85207127,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUnique86412315,source-or-unclassified,1,1,1.0,True
dse/AgentPrepUniqueXYZ1781635400,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentPrettyCounty000,source-or-unclassified,2,1,0.5,True
dse/AgentPrettyCounty001,source-or-unclassified,2,1,0.5,True
dse/AgentPrettyCounty002,source-or-unclassified,2,1,0.5,True
dse/AgentPrettyCounty003,source-or-unclassified,2,1,0.5,True
dse/AgentPrettyCounty004,source-cache-url-list,2,1,0.5,True
dse/AgentPrettyCounty005,source-or-unclassified,2,1,0.5,True
dse/AgentPrettyCountyBridgeNewABC,relay-coordination,173,134,0.7745664739884393,True
dse/AgentPreviewLink813475,source-or-unclassified,1,1,1.0,True
dse/AgentPreviewPums462794,source-or-unclassified,1,1,1.0,True
dse/AgentProbe462de,source-or-unclassified,1,1,1.0,True
dse/AgentProbeJuneLink77451,source-cache-url-list,9,7,0.7777777777777778,True
dse/AgentProbePage3,source-or-unclassified,1,1,1.0,True
dse/AgentProbeUniqueJan24,source-or-unclassified,1,1,1.0,True
dse/AgentProxyCountyNext987111,relay-coordination,88,76,0.8636363636363636,True
dse/AgentProxyCountyZ77,source-cache-url-list,14,13,0.9285714285714286,True
dse/AgentProxyGatewayJune20ZZ1,source-cache-url-list,12,10,0.8333333333333334,True
dse/AgentProxyMassJune19A,source-cache-url-list,29,24,0.8275862068965517,True
dse/AgentProxyTestVariantsMM5931,source-cache-url-list,26,12,0.46153846153846156,False
dse/AgentPublicCatalogItPhotoRecordsLinksFinalZ2026,source-cache-url-list,17,14,0.8235294117647058,True
dse/AgentPumsPaginationNov19Z1781638295,source-cache-url-list,4,3,0.75,True
dse/AgentPureGatewayJune19QQQ,source-cache-url-list,86,67,0.7790697674418605,True
dse/AgentPureGatewayJune19RRR,source-cache-url-list,32,26,0.8125,True
dse/AgentPureNext778,relay-coordination,61,51,0.8360655737704918,True
dse/AgentQ991299,source-cache-url-list,29,27,0.9310344827586207,True
dse/AgentQuerySecPageZZ,source-cache-url-list,17,14,0.8235294117647058,True
dse/AgentQuickDataUSA372012,source-or-unclassified,1,1,1.0,True
dse/AgentQuillCharlestonDigitalLinks,source-cache-url-list,16,15,0.9375,True
dse/AgentQuoteRowsConversionGatewayTTX55381,source-cache-url-list,23,11,0.4782608695652174,False
dse/AgentQuoteRowsHostTwoRRZ91537,source-cache-url-list,39,19,0.48717948717948717,False
dse/AgentRandppqqlos,source-cache-url-list,2,2,1.0,True
dse/AgentRangeJsonTestABC,source-cache-url-list,30,27,0.9,True
dse/AgentRawCX,relay-coordination,53,47,0.8867924528301887,True
dse/AgentRawProxyAHJune,source-cache-url-list,7,5,0.7142857142857143,True
dse/AgentRedirectDataUSATestX,probe-test,1,1,1.0,True
dse/AgentReferencesRspaceCharlPartFourDirectK366,source-cache-url-list,24,19,0.7916666666666666,True
dse/AgentReorderedJqpArchiveNN12826,source-cache-url-list,7,3,0.42857142857142855,False
dse/AgentResearchBridge201145,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentResearchBridgeDec27,source-or-unclassified,2,1,0.5,True
dse/AgentResearchBridgeIWMJMDUSNL,source-or-unclassified,1,1,1.0,True
dse/AgentResearchBridgeMar1781636021848149180,source-or-unclassified,1,1,1.0,True
dse/AgentResearchCharlestonImagesC,source-cache-url-list,11,9,0.8181818181818182,True
dse/AgentResearchDataUSA928,source-or-unclassified,2,1,0.5,True
dse/AgentResearchDataUSAJune10,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentResearchDataUSAJune16X10944,source-or-unclassified,1,1,1.0,True
dse/AgentResearchDataUSASept13X,source-or-unclassified,2,1,0.5,True
dse/AgentResearchHelperLinks3,relay-coordination,5,1,0.2,False
dse/AgentResearchHelperPage,source-cache-url-list,28,25,0.8928571428571429,True
dse/AgentResearchHelperXQZTest,source-or-unclassified,1,1,1.0,True
dse/AgentResearchJuly25X,source-or-unclassified,1,1,1.0,True
dse/AgentResearchLink1781636236,source-or-unclassified,2,1,0.5,True
dse/AgentResearchLinkMay27X,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentResearchLinkTest98766,source-or-unclassified,1,1,1.0,True
dse/AgentResearchLive1781636272,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentResearchMay11Bridge2,source-or-unclassified,1,1,1.0,True
dse/AgentResearchMay13Run,relay-coordination,1,0,0.0,False
dse/AgentResearchMay24ApiLinkTest,source-cache-url-list,2,2,1.0,True
dse/AgentResearchNacCitiesPoverty,source-cache-url-list,5,4,0.8,True
dse/AgentResearchNacTest,source-or-unclassified,1,1,1.0,True
dse/AgentResearchNovTwentySevenLinks,source-cache-url-list,1,1,1.0,True
dse/AgentResearchPovertyTexasJun22,source-cache-url-list,5,4,0.8,True
dse/AgentResearchRawXQ929,source-cache-url-list,3,2,0.6666666666666666,True
dse/AgentResearchTest98765,source-cache-url-list,4,4,1.0,True
dse/AgentResearchX1781635905,source-or-unclassified,2,1,0.5,True
dse/AgentResearchXQ928,source-or-unclassified,4,3,0.75,True
dse/AgentResultsMassFinalJune19X,relay-coordination,180,144,0.8,True
dse/AgentRjinaInvestorUnique61261,source-cache-url-list,10,8,0.8,True
dse/AgentRjinaLinks812,source-cache-url-list,12,10,0.8333333333333334,True
dse/AgentRootTexasDocPaths,source-cache-url-list,18,16,0.8888888888888888,True
dse/AgentRootTexasDocPaths280611,source-cache-url-list,8,7,0.875,True
dse/AgentRootTexasDocPaths672292,source-cache-url-list,17,13,0.7647058823529411,True
