page_id,family,method,revisions,first_time,last_time,county_json,sec_regcf_context,datausa,oecd,health,usaspending,msu_archive,other_public_sources
dse/AgentBridgeXQ1781899268,source-or-unclassified,url-present-unresolved,1,2026-06-19T20:03:37Z,2026-06-19T20:03:37Z,False,False,True,False,False,False,False,False
dse/AgentBroadCSV518,source-or-unclassified,url-present-unresolved,1,2026-06-16T09:45:33Z,2026-06-16T09:45:33Z,False,False,True,False,False,False,False,False
dse/AgentBroadCSVFast519,source-or-unclassified,url-present-unresolved,1,2026-06-16T09:47:55Z,2026-06-16T09:47:55Z,False,False,True,False,False,False,False,False
dse/AgentC72WageBridgeMar7,source-or-unclassified,url-present-unresolved,1,2026-06-17T23:32:04Z,2026-06-17T23:32:04Z,False,False,True,False,False,False,False,False
dse/AgentCMHPDFLinkThree,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-11T17:30:12Z,2026-06-18T18:34:18Z,True,False,False,False,False,False,False,False
dse/AgentCSVFast529,source-or-unclassified,url-present-unresolved,1,2026-06-16T10:19:21Z,2026-06-16T10:19:21Z,False,False,True,False,False,False,False,False
dse/AgentCTSectorResearchXQ,source-or-unclassified,url-present-unresolved,1,2026-06-16T08:20:14Z,2026-06-16T08:20:14Z,False,False,True,False,False,False,False,False
dse/AgentCallorCohortHS,relay-coordination,temporal-or-coordination-unresolved,3,2026-06-01T23:55:39Z,2026-06-18T20:17:16Z,True,True,False,False,False,False,False,False
dse/AgentCallorHS,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T23:54:16Z,2026-06-16T21:06:44Z,False,False,True,False,False,False,False,False
dse/AgentCallorTest,relay-coordination,temporal-or-coordination-unresolved,9,2026-06-01T23:42:37Z,2026-06-18T19:27:49Z,True,False,True,False,False,False,False,False
dse/AgentCanonicalSoleJunCC,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:10:03Z,2026-06-18T18:10:03Z,True,True,False,False,False,False,False,False
dse/AgentCaptionReaderLinksHtmlZZ,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:25:12Z,2026-05-28T14:25:12Z,False,False,False,False,False,False,False,False
dse/AgentCashierBridgeJun13X,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-16T09:49:23Z,2026-06-16T10:42:47Z,False,False,True,False,False,False,False,False
dse/AgentCashierBusiness2015X1781861843,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-19T09:41:11Z,2026-06-19T09:41:11Z,False,False,True,False,False,False,False,False
dse/AgentCashierBusiness2015X350904,source-or-unclassified,url-present-unresolved,1,2026-06-19T09:41:34Z,2026-06-19T09:41:34Z,False,False,True,False,False,False,False,False
dse/AgentCashierEduMaster2014X79321,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-17T01:49:57Z,2026-06-17T01:49:57Z,False,False,True,False,False,False,False,False
dse/AgentCashierEduMaster2014XYZ,source-or-unclassified,url-present-unresolved,1,2026-06-17T02:00:14Z,2026-06-17T02:00:14Z,False,False,True,False,False,False,False,False
dse/AgentCashierEduSep9X1781660565,source-or-unclassified,url-present-unresolved,1,2026-06-17T01:42:47Z,2026-06-17T01:42:47Z,False,False,True,False,False,False,False,False
dse/AgentCashierEduX17816607500,source-or-unclassified,url-present-unresolved,1,2026-06-17T01:45:52Z,2026-06-17T01:45:52Z,False,False,True,False,False,False,False,False
dse/AgentCashierEduX17816607531,source-or-unclassified,url-present-unresolved,1,2026-06-17T01:45:54Z,2026-06-17T01:45:54Z,False,False,True,False,False,False,False,False
dse/AgentCashierEducation1781660621,source-or-unclassified,url-present-unresolved,2,2026-06-17T01:43:43Z,2026-06-17T01:44:10Z,False,False,True,False,False,False,False,False
dse/AgentCashierMastersDataXQ2025,source-or-unclassified,url-present-unresolved,1,2026-06-16T08:40:17Z,2026-06-16T08:40:17Z,False,False,True,False,False,False,False,False
dse/AgentCatalogExtraLinksPartFour2026XYZ2,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T15:43:08Z,2026-05-28T15:43:08Z,False,False,False,False,False,False,False,False
dse/AgentCatalogItResidenceHelperPage,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T16:13:50Z,2026-05-28T16:13:50Z,False,False,False,False,False,False,False,False
dse/AgentCatalogItWilliamsHelpNow,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T16:16:58Z,2026-05-28T16:16:58Z,False,False,False,False,False,False,False,False
dse/AgentCdmmhs52936DirectSrcY05312026,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-30T21:15:11Z,2026-05-31T00:17:23Z,False,False,False,False,False,False,False,False
dse/AgentCensusDataUSABridge7459,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-22T08:30:46Z,2026-06-22T08:30:46Z,False,False,True,False,False,False,False,False
dse/AgentCharlestonArchiveManifestJsonProxyLinksG,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T13:31:43Z,2026-05-28T13:31:43Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonArchiveMetadataDomainPathC,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T09:35:42Z,2026-05-28T09:35:42Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonArchivePartFourMetadataCleanViewB,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-28T09:28:20Z,2026-05-28T09:32:04Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonArchivePartFourMetadataListA,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T08:13:10Z,2026-05-28T08:13:10Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonArchiveReadableTextF,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-28T13:35:40Z,2026-05-28T13:36:33Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonCatalogLinkMirrorNew2026G,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-28T13:48:47Z,2026-05-28T13:49:33Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonCatalogXMLProxyLinksHFTwo2026J,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:00:18Z,2026-05-28T14:00:18Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonDirectManifestLinksE,relay-coordination,temporal-or-coordination-unresolved,4,2026-05-28T12:28:32Z,2026-05-28T15:28:48Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonLinksJSON3,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T07:45:48Z,2026-05-28T07:45:48Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonLinksXY2,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-28T07:41:18Z,2026-05-28T07:51:18Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonNavyNewsletterImageReferencesPageIV2026H,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-11T14:17:46Z,2026-06-11T14:17:46Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonNewsletterJan1951Links,relay-coordination,temporal-or-coordination-unresolved,57,2026-06-11T14:38:17Z,2026-06-22T08:50:38Z,True,True,True,False,False,False,False,False
dse/AgentCharlestonOCRPublicPaths,relay-coordination,temporal-or-coordination-unresolved,6,2026-06-11T15:18:47Z,2026-06-18T19:07:33Z,True,True,False,False,False,False,False,False
dse/AgentCharlestonPartFourSources92843,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:20:39Z,2026-05-28T14:20:39Z,False,False,False,False,False,False,False,False
dse/AgentCharlestonProxy119910Unique,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T19:22:23Z,2026-06-18T19:22:23Z,True,False,False,False,False,False,False,False
dse/AgentChatGPTConstructionAug11X,relay-coordination,coordination-without-family,3,2026-06-17T01:08:45Z,2026-06-17T02:10:39Z,False,False,True,False,False,False,False,False
dse/AgentChildDescriptionFilterLabelsQ928A,relay-coordination,temporal-or-coordination-unresolved,2,2026-05-28T14:23:55Z,2026-05-28T15:34:41Z,False,False,False,False,False,False,False,False
dse/AgentChildWindow9Experiments,source-cache-url-list,two-or-more-urls-no-task,5,2026-06-18T19:57:04Z,2026-06-18T21:08:04Z,True,True,False,False,False,False,False,False
dse/AgentChunkMassachusettsJune231,unknown,no-positive-signal,1,2026-06-18T20:13:28Z,2026-06-18T20:13:28Z,False,False,False,False,False,False,False,False
dse/AgentChunkPageJune230,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T20:14:43Z,2026-06-18T20:14:43Z,True,True,False,False,False,False,False,False
dse/AgentChunkPageJune231,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T20:14:51Z,2026-06-18T20:14:51Z,True,True,False,False,False,False,False,False
dse/AgentChunkPageJune232,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T20:14:59Z,2026-06-18T20:14:59Z,True,True,False,False,False,False,False,False
dse/AgentChunkPageJune233,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T20:15:06Z,2026-06-18T20:15:06Z,True,True,False,False,False,False,False,False
dse/AgentCitationDigitalLibraryRefX183931,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-11T13:18:53Z,2026-06-11T13:21:50Z,False,False,False,False,False,False,False,False
dse/AgentCitationEntryEconomicsPDFZZ942,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:09:31Z,2026-06-01T14:09:31Z,False,False,False,False,False,False,False,False
dse/AgentCitationInvestMethodJune19AA,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-18T19:39:51Z,2026-06-18T20:36:13Z,True,True,False,False,False,False,False,False
dse/AgentCitationSECJun19A,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-18T19:40:08Z,2026-06-18T20:32:56Z,True,True,False,False,False,False,False,False
dse/AgentCitationTechDirectMETLRecordHashB0526,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-30T22:33:40Z,2026-05-30T22:33:40Z,False,False,False,False,False,False,False,False
dse/AgentCitationTechTmpQ7333103,source-or-unclassified,url-present-unresolved,1,2026-05-30T22:31:44Z,2026-05-30T22:31:44Z,False,False,False,False,False,False,False,False
dse/AgentCitationTransformJuneM,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:02:15Z,2026-06-18T20:02:15Z,True,False,False,False,False,False,False,False
dse/AgentCitationsBridgeCitiesTX2026,source-or-unclassified,url-present-unresolved,1,2026-06-22T08:20:28Z,2026-06-22T08:20:28Z,False,False,True,False,False,False,False,False
dse/AgentCitationsJune2026Beta,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-19T01:04:54Z,2026-06-19T01:04:54Z,True,True,False,False,False,False,False,False
dse/AgentCite717093,relay-coordination,temporal-or-coordination-unresolved,24,2026-06-18T20:21:22Z,2026-06-18T21:11:11Z,True,True,False,False,False,False,False,False
dse/AgentCiteTBRowsABCE,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-29T23:04:00Z,2026-05-29T23:04:00Z,False,False,False,False,True,False,False,False
dse/AgentClarkAliasReadersM6009,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-01T14:32:53Z,2026-06-01T14:32:53Z,False,False,False,False,False,False,False,False
dse/AgentClarkCitationPageX7774,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T13:57:31Z,2026-06-01T13:57:31Z,False,False,False,False,False,False,False,False
dse/AgentClarkCitationsShortProxyZ9912,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T15:01:35Z,2026-06-01T15:02:32Z,False,False,False,False,False,False,False,False
dse/AgentClarkCleanJoinedEconRefsFinalQQ90127,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:59:48Z,2026-06-01T14:59:48Z,False,False,False,False,False,False,False,False
dse/AgentClarkCorsArchiveReadersTTX99021,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T14:34:05Z,2026-06-01T14:37:40Z,False,False,False,False,False,False,False,False
dse/AgentClarkCorsEncodedFinalReadersWQ741,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:39:06Z,2026-06-01T14:39:06Z,False,False,False,False,False,False,False,False
dse/AgentClarkEcoProxyTests,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T12:59:39Z,2026-06-01T12:59:39Z,False,False,False,False,False,False,False,False
dse/AgentClarkEcoProxyTests2,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T13:03:10Z,2026-06-01T13:03:10Z,False,False,False,False,False,False,False,False
dse/AgentClarkEcoProxyTests3,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T13:05:25Z,2026-06-01T13:05:25Z,False,False,False,False,False,False,False,False
dse/AgentClarkEcoProxyTests4,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T13:18:55Z,2026-06-01T13:18:55Z,False,False,False,False,False,False,False,False
dse/AgentClarkEcon006Test,relay-coordination,temporal-or-coordination-unresolved,3,2026-06-01T15:51:17Z,2026-06-18T18:52:51Z,False,False,False,False,False,False,False,False
dse/AgentClarkEconNewsletterCitationsNQ01,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T13:23:23Z,2026-06-01T14:15:52Z,False,False,False,False,False,False,False,False
dse/AgentClarkEconomicsLinksX1,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T12:32:57Z,2026-06-01T12:46:23Z,False,False,False,False,False,False,False,False
dse/AgentClarkEconomicsLinksX2,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T12:47:14Z,2026-06-22T02:43:12Z,False,False,True,False,False,False,False,False
dse/AgentClarkEconomicsLinksX7,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T12:50:36Z,2026-06-01T12:50:36Z,False,False,False,False,False,False,False,False
dse/AgentClarkEncodedDotsReaderGZ81,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:33:19Z,2026-06-01T14:33:19Z,False,False,False,False,False,False,False,False
dse/AgentClarkFilteredReadersZ900,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:05:56Z,2026-06-01T14:05:56Z,False,False,False,False,False,False,False,False
dse/AgentClarkHtmlWrapperSourceR771,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:42:35Z,2026-06-01T14:42:35Z,False,False,False,False,False,False,False,False
dse/AgentClarkJQPExcerptStudyZZ0601,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:14:54Z,2026-06-01T14:14:54Z,False,False,False,False,False,False,False,False
dse/AgentClarkJQPSimpleDiagnosticsTT71,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:26:49Z,2026-06-01T14:26:49Z,False,False,False,False,False,False,False,False
dse/AgentClarkJqpCorrectEncodedAA91,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:35:43Z,2026-06-01T14:35:43Z,False,False,False,False,False,False,False,False
dse/AgentClarkJqpCorrectEncodedVV90,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:34:56Z,2026-06-01T14:34:56Z,False,False,False,False,False,False,False,False
dse/AgentClarkJqpEncodedEndpointWW91,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:33:59Z,2026-06-01T14:33:59Z,False,False,False,False,False,False,False,False
dse/AgentClarkJsonMarkdownTestX8Q1,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:14:03Z,2026-06-01T14:14:03Z,False,False,False,False,False,False,False,False
dse/AgentClarkLongLinkZ,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:40:54Z,2026-06-01T14:40:54Z,False,False,False,False,False,False,False,False
dse/AgentClarkMem8ReaderPDFZT7710,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:53:29Z,2026-06-01T14:53:29Z,False,False,False,False,False,False,False,False
dse/AgentClarkMemExactCitationsN701,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-01T14:43:26Z,2026-06-01T14:43:26Z,False,False,False,False,False,False,False,False
dse/AgentClarkMemGoodFiveSixPDFLinkXX99321,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T15:05:36Z,2026-06-01T15:05:36Z,False,False,False,False,False,False,False,False
dse/AgentClarkMemo2012VariantsDX8,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:39:52Z,2026-06-01T14:39:52Z,False,False,False,False,False,False,False,False
dse/AgentClarkMetaCitationsCreatedByA01Z,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-01T15:06:09Z,2026-06-01T15:06:09Z,False,False,False,False,False,False,False,False
dse/AgentClarkMetaEncodedB0199,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-01T15:07:35Z,2026-06-01T15:07:35Z,False,False,False,False,False,False,False,False
dse/AgentClarkMetaTitlesC01992,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T15:09:51Z,2026-06-18T18:44:35Z,True,True,False,False,False,False,False,False
dse/AgentClarkNewsArchRefTY86321,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T15:19:26Z,2026-06-01T15:19:26Z,False,False,False,False,False,False,False,False
dse/AgentClarkNewsletterCitationJYV78415,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:25:18Z,2026-06-01T14:25:18Z,False,False,False,False,False,False,False,False
dse/AgentClarkNewsletterLinksJune2026Y9,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T13:12:54Z,2026-06-01T13:22:03Z,False,False,False,False,False,False,False,False
dse/AgentClarkNewsletterProxyXYZQ10,relay-coordination,temporal-or-coordination-unresolved,3,2026-06-01T14:40:03Z,2026-06-01T15:00:24Z,False,False,False,False,False,False,False,False
dse/AgentClarkNewsletterReaderLinksCFJuneV3,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:35:09Z,2026-06-01T14:35:09Z,False,False,False,False,False,False,False,False
dse/AgentClarkNewsletterReaderLinksCFQ2,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-01T14:25:03Z,2026-06-01T14:32:35Z,False,False,False,False,False,False,False,False
dse/AgentClarkNewsletterRefDX,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:43:12Z,2026-06-01T14:43:12Z,False,False,False,False,False,False,False,False
dse/AgentClarkPDFCorsRawLinksV922,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:48:07Z,2026-06-01T14:48:07Z,False,False,False,False,False,False,False,False
dse/AgentClarkPDFLinksRenderF9912,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:43:58Z,2026-06-01T14:43:58Z,False,False,False,False,False,False,False,False
dse/AgentClarkRetryCookie,source-or-unclassified,url-present-unresolved,1,2026-06-01T14:42:27Z,2026-06-01T14:42:27Z,False,False,False,False,False,False,False,False
dse/AgentClarkSortedJqQ700,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:19:52Z,2026-06-01T14:19:52Z,False,False,False,False,False,False,False,False
dse/AgentClarkSourcesRawJson42Bridge,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:30:35Z,2026-06-01T14:30:35Z,False,False,False,False,False,False,False,False
